"","game_id","game_date","home_team","away_team","home_score","away_score","point_differential","season"
"1826","2006_09_CLE_SD",2006-11-05,"LAC","CLE",32,25,7,"2006"
"1827","2006_09_DAL_WAS",2006-11-05,"WAS","DAL",22,19,3,"2006"
"1828","2006_09_DEN_PIT",2006-11-05,"PIT","DEN",20,31,-11,"2006"
"1829","2006_09_GB_BUF",2006-11-05,"BUF","GB",24,10,14,"2006"
"1830","2006_09_HOU_NYG",2006-11-05,"NYG","HOU",14,10,4,"2006"
"1831","2006_09_IND_NE",2006-11-05,"NE","IND",20,27,-7,"2006"
"1832","2006_09_KC_STL",2006-11-05,"LA","KC",17,31,-14,"2006"
"1833","2006_09_MIA_CHI",2006-11-05,"CHI","MIA",13,31,-18,"2006"
"1834","2006_09_MIN_SF",2006-11-05,"SF","MIN",9,3,6,"2006"
"1835","2006_09_NO_TB",2006-11-05,"TB","NO",14,31,-17,"2006"
"1836","2006_09_OAK_SEA",2006-11-06,"SEA","LV",16,0,16,"2006"
"1837","2006_09_TEN_JAX",2006-11-05,"JAX","TEN",37,7,30,"2006"
"1838","2006_10_BAL_TEN",2006-11-12,"TEN","BAL",26,27,-1,"2006"
"1839","2006_10_BUF_IND",2006-11-12,"IND","BUF",17,16,1,"2006"
"1840","2006_10_CHI_NYG",2006-11-12,"NYG","CHI",20,38,-18,"2006"
"1841","2006_10_CLE_ATL",2006-11-12,"ATL","CLE",13,17,-4,"2006"
"1842","2006_10_DAL_ARI",2006-11-12,"ARI","DAL",10,27,-17,"2006"
"1843","2006_10_DEN_OAK",2006-11-12,"LV","DEN",13,17,-4,"2006"
"1844","2006_10_GB_MIN",2006-11-12,"MIN","GB",17,23,-6,"2006"
"1845","2006_10_HOU_JAX",2006-11-12,"JAX","HOU",10,13,-3,"2006"
"1846","2006_10_KC_MIA",2006-11-12,"MIA","KC",13,10,3,"2006"
"1847","2006_10_NO_PIT",2006-11-12,"PIT","NO",38,31,7,"2006"
"1848","2006_10_NYJ_NE",2006-11-12,"NE","NYJ",14,17,-3,"2006"
"1849","2006_10_SD_CIN",2006-11-12,"CIN","LAC",41,49,-8,"2006"
"1850","2006_10_SF_DET",2006-11-12,"DET","SF",13,19,-6,"2006"
"1851","2006_10_STL_SEA",2006-11-12,"SEA","LA",24,22,2,"2006"
"1852","2006_10_TB_CAR",2006-11-13,"CAR","TB",24,10,14,"2006"
"1853","2006_10_WAS_PHI",2006-11-12,"PHI","WAS",27,3,24,"2006"
"1854","2006_11_ATL_BAL",2006-11-19,"BAL","ATL",24,10,14,"2006"
"1855","2006_11_BUF_HOU",2006-11-19,"HOU","BUF",21,24,-3,"2006"
"1856","2006_11_CHI_NYJ",2006-11-19,"NYJ","CHI",0,10,-10,"2006"
"1857","2006_11_CIN_NO",2006-11-19,"NO","CIN",16,31,-15,"2006"
"1858","2006_11_DET_ARI",2006-11-19,"ARI","DET",17,10,7,"2006"
"1859","2006_11_IND_DAL",2006-11-19,"DAL","IND",21,14,7,"2006"
"1860","2006_11_MIN_MIA",2006-11-19,"MIA","MIN",24,20,4,"2006"
"1861","2006_11_NE_GB",2006-11-19,"GB","NE",0,35,-35,"2006"
"1862","2006_11_NYG_JAX",2006-11-20,"JAX","NYG",26,10,16,"2006"
"1863","2006_11_OAK_KC",2006-11-19,"KC","LV",17,13,4,"2006"
"1864","2006_11_PIT_CLE",2006-11-19,"CLE","PIT",20,24,-4,"2006"
"1865","2006_11_SD_DEN",2006-11-19,"DEN","LAC",27,35,-8,"2006"
"1866","2006_11_SEA_SF",2006-11-19,"SF","SEA",20,14,6,"2006"
"1867","2006_11_STL_CAR",2006-11-19,"CAR","LA",15,0,15,"2006"
"1868","2006_11_TEN_PHI",2006-11-19,"PHI","TEN",13,31,-18,"2006"
"1869","2006_11_WAS_TB",2006-11-19,"TB","WAS",20,17,3,"2006"
"1870","2006_12_ARI_MIN",2006-11-26,"MIN","ARI",31,26,5,"2006"
"1871","2006_12_CAR_WAS",2006-11-26,"WAS","CAR",17,13,4,"2006"
"1872","2006_12_CHI_NE",2006-11-26,"NE","CHI",17,13,4,"2006"
"1873","2006_12_CIN_CLE",2006-11-26,"CLE","CIN",0,30,-30,"2006"
"1874","2006_12_DEN_KC",2006-11-23,"KC","DEN",19,10,9,"2006"
"1875","2006_12_GB_SEA",2006-11-27,"SEA","GB",34,24,10,"2006"
"1876","2006_12_HOU_NYJ",2006-11-26,"NYJ","HOU",26,11,15,"2006"
"1877","2006_12_JAX_BUF",2006-11-26,"BUF","JAX",27,24,3,"2006"
"1878","2006_12_MIA_DET",2006-11-23,"DET","MIA",10,27,-17,"2006"
"1879","2006_12_NO_ATL",2006-11-26,"ATL","NO",13,31,-18,"2006"
"1880","2006_12_NYG_TEN",2006-11-26,"TEN","NYG",24,21,3,"2006"
"1881","2006_12_OAK_SD",2006-11-26,"LAC","LV",21,14,7,"2006"
"1882","2006_12_PHI_IND",2006-11-26,"IND","PHI",45,21,24,"2006"
"1883","2006_12_PIT_BAL",2006-11-26,"BAL","PIT",27,0,27,"2006"
"1884","2006_12_SF_STL",2006-11-26,"LA","SF",20,17,3,"2006"
"1885","2006_12_TB_DAL",2006-11-23,"DAL","TB",38,10,28,"2006"
"1886","2006_13_ARI_STL",2006-12-03,"LA","ARI",20,34,-14,"2006"
"1887","2006_13_ATL_WAS",2006-12-03,"WAS","ATL",14,24,-10,"2006"
"1888","2006_13_BAL_CIN",2006-11-30,"CIN","BAL",13,7,6,"2006"
"1889","2006_13_CAR_PHI",2006-12-04,"PHI","CAR",27,24,3,"2006"
"1890","2006_13_DAL_NYG",2006-12-03,"NYG","DAL",20,23,-3,"2006"
"1891","2006_13_DET_NE",2006-12-03,"NE","DET",28,21,7,"2006"
"1892","2006_13_HOU_OAK",2006-12-03,"LV","HOU",14,23,-9,"2006"
"1893","2006_13_IND_TEN",2006-12-03,"TEN","IND",20,17,3,"2006"
"1894","2006_13_JAX_MIA",2006-12-03,"MIA","JAX",10,24,-14,"2006"
"1895","2006_13_KC_CLE",2006-12-03,"CLE","KC",31,28,3,"2006"
"1896","2006_13_MIN_CHI",2006-12-03,"CHI","MIN",23,13,10,"2006"
"1897","2006_13_NYJ_GB",2006-12-03,"GB","NYJ",10,38,-28,"2006"
"1898","2006_13_SD_BUF",2006-12-03,"BUF","LAC",21,24,-3,"2006"
"1899","2006_13_SEA_DEN",2006-12-03,"DEN","SEA",20,23,-3,"2006"
"1900","2006_13_SF_NO",2006-12-03,"NO","SF",34,10,24,"2006"
"1901","2006_13_TB_PIT",2006-12-03,"PIT","TB",20,3,17,"2006"
"1902","2006_14_ATL_TB",2006-12-10,"TB","ATL",6,17,-11,"2006"
"1903","2006_14_BAL_KC",2006-12-10,"KC","BAL",10,20,-10,"2006"
"1904","2006_14_BUF_NYJ",2006-12-10,"NYJ","BUF",13,31,-18,"2006"
"1905","2006_14_CHI_STL",2006-12-11,"LA","CHI",27,42,-15,"2006"
"1906","2006_14_CLE_PIT",2006-12-07,"PIT","CLE",27,7,20,"2006"
"1907","2006_14_DEN_SD",2006-12-10,"LAC","DEN",48,20,28,"2006"
"1908","2006_14_GB_SF",2006-12-10,"SF","GB",19,30,-11,"2006"
"1909","2006_14_IND_JAX",2006-12-10,"JAX","IND",44,17,27,"2006"
"1910","2006_14_MIN_DET",2006-12-10,"DET","MIN",20,30,-10,"2006"
"1911","2006_14_NE_MIA",2006-12-10,"MIA","NE",21,0,21,"2006"
"1912","2006_14_NO_DAL",2006-12-10,"DAL","NO",17,42,-25,"2006"
"1913","2006_14_NYG_CAR",2006-12-10,"CAR","NYG",13,27,-14,"2006"
"1914","2006_14_OAK_CIN",2006-12-10,"CIN","LV",27,10,17,"2006"
"1915","2006_14_PHI_WAS",2006-12-10,"WAS","PHI",19,21,-2,"2006"
"1916","2006_14_SEA_ARI",2006-12-10,"ARI","SEA",27,21,6,"2006"
"1917","2006_14_TEN_HOU",2006-12-10,"HOU","TEN",20,26,-6,"2006"
"1918","2006_15_CIN_IND",2006-12-18,"IND","CIN",34,16,18,"2006"
"1919","2006_15_CLE_BAL",2006-12-17,"BAL","CLE",27,17,10,"2006"
"1920","2006_15_DAL_ATL",2006-12-16,"ATL","DAL",28,38,-10,"2006"
"1921","2006_15_DEN_ARI",2006-12-17,"ARI","DEN",20,37,-17,"2006"
"1922","2006_15_DET_GB",2006-12-17,"GB","DET",17,9,8,"2006"
"1923","2006_15_HOU_NE",2006-12-17,"NE","HOU",40,7,33,"2006"
"1924","2006_15_JAX_TEN",2006-12-17,"TEN","JAX",24,17,7,"2006"
"1925","2006_15_KC_SD",2006-12-17,"LAC","KC",20,9,11,"2006"
"1926","2006_15_MIA_BUF",2006-12-17,"BUF","MIA",21,0,21,"2006"
"1927","2006_15_NYJ_MIN",2006-12-17,"MIN","NYJ",13,26,-13,"2006"
"1928","2006_15_PHI_NYG",2006-12-17,"NYG","PHI",22,36,-14,"2006"
"1929","2006_15_PIT_CAR",2006-12-17,"CAR","PIT",3,37,-34,"2006"
"1930","2006_15_SF_SEA",2006-12-14,"SEA","SF",14,24,-10,"2006"
"1931","2006_15_STL_OAK",2006-12-17,"LV","LA",0,20,-20,"2006"
"1932","2006_15_TB_CHI",2006-12-17,"CHI","TB",34,31,3,"2006"
"1933","2006_15_WAS_NO",2006-12-17,"NO","WAS",10,16,-6,"2006"
"1934","2006_16_ARI_SF",2006-12-24,"SF","ARI",20,26,-6,"2006"
"1935","2006_16_BAL_PIT",2006-12-24,"PIT","BAL",7,31,-24,"2006"
"1936","2006_16_CAR_ATL",2006-12-24,"ATL","CAR",3,10,-7,"2006"
"1937","2006_16_CHI_DET",2006-12-24,"DET","CHI",21,26,-5,"2006"
"1938","2006_16_CIN_DEN",2006-12-24,"DEN","CIN",24,23,1,"2006"
"1939","2006_16_IND_HOU",2006-12-24,"HOU","IND",27,24,3,"2006"
"1940","2006_16_KC_OAK",2006-12-23,"LV","KC",9,20,-11,"2006"
"1941","2006_16_MIN_GB",2006-12-21,"GB","MIN",9,7,2,"2006"
"1942","2006_16_NE_JAX",2006-12-24,"JAX","NE",21,24,-3,"2006"
"1943","2006_16_NO_NYG",2006-12-24,"NYG","NO",7,30,-23,"2006"
"1944","2006_16_NYJ_MIA",2006-12-25,"MIA","NYJ",10,13,-3,"2006"
"1945","2006_16_PHI_DAL",2006-12-25,"DAL","PHI",7,23,-16,"2006"
"1946","2006_16_SD_SEA",2006-12-24,"SEA","LAC",17,20,-3,"2006"
"1947","2006_16_TB_CLE",2006-12-24,"CLE","TB",7,22,-15,"2006"
"1948","2006_16_TEN_BUF",2006-12-24,"BUF","TEN",29,30,-1,"2006"
"1949","2006_16_WAS_STL",2006-12-24,"LA","WAS",37,31,6,"2006"
"1950","2006_17_ARI_SD",2006-12-31,"LAC","ARI",27,20,7,"2006"
"1951","2006_17_ATL_PHI",2006-12-31,"PHI","ATL",24,17,7,"2006"
"1952","2006_17_BUF_BAL",2006-12-31,"BAL","BUF",19,7,12,"2006"
"1953","2006_17_CAR_NO",2006-12-31,"NO","CAR",21,31,-10,"2006"
"1954","2006_17_CLE_HOU",2006-12-31,"HOU","CLE",14,6,8,"2006"
"1955","2006_17_DET_DAL",2006-12-31,"DAL","DET",31,39,-8,"2006"
"1956","2006_17_GB_CHI",2006-12-31,"CHI","GB",7,26,-19,"2006"
"1957","2006_17_JAX_KC",2006-12-31,"KC","JAX",35,30,5,"2006"
"1958","2006_17_MIA_IND",2006-12-31,"IND","MIA",27,22,5,"2006"
"1959","2006_17_NE_TEN",2006-12-31,"TEN","NE",23,40,-17,"2006"
"1960","2006_17_NYG_WAS",2006-12-30,"WAS","NYG",28,34,-6,"2006"
"1961","2006_17_OAK_NYJ",2006-12-31,"NYJ","LV",23,3,20,"2006"
"1962","2006_17_PIT_CIN",2006-12-31,"CIN","PIT",17,23,-6,"2006"
"1963","2006_17_SEA_TB",2006-12-31,"TB","SEA",7,23,-16,"2006"
"1964","2006_17_SF_DEN",2006-12-31,"DEN","SF",23,26,-3,"2006"
"1965","2006_17_STL_MIN",2006-12-31,"MIN","LA",21,41,-20,"2006"
"1966","2007_01_ARI_SF",2007-09-10,"SF","ARI",20,17,3,"2007"
"1967","2007_01_ATL_MIN",2007-09-09,"MIN","ATL",24,3,21,"2007"
"1968","2007_01_BAL_CIN",2007-09-10,"CIN","BAL",27,20,7,"2007"
"1969","2007_01_CAR_STL",2007-09-09,"LA","CAR",13,27,-14,"2007"
"1970","2007_01_CHI_SD",2007-09-09,"LAC","CHI",14,3,11,"2007"
"1971","2007_01_DEN_BUF",2007-09-09,"BUF","DEN",14,15,-1,"2007"
"1972","2007_01_DET_OAK",2007-09-09,"LV","DET",21,36,-15,"2007"
"1973","2007_01_KC_HOU",2007-09-09,"HOU","KC",20,3,17,"2007"
"1974","2007_01_MIA_WAS",2007-09-09,"WAS","MIA",16,13,3,"2007"
"1975","2007_01_NE_NYJ",2007-09-09,"NYJ","NE",14,38,-24,"2007"
"1976","2007_01_NO_IND",2007-09-06,"IND","NO",41,10,31,"2007"
"1977","2007_01_NYG_DAL",2007-09-09,"DAL","NYG",45,35,10,"2007"
"1978","2007_01_PHI_GB",2007-09-09,"GB","PHI",16,13,3,"2007"
"1979","2007_01_PIT_CLE",2007-09-09,"CLE","PIT",7,34,-27,"2007"
"1980","2007_01_TB_SEA",2007-09-09,"SEA","TB",20,6,14,"2007"
"1981","2007_01_TEN_JAX",2007-09-09,"JAX","TEN",10,13,-3,"2007"
"1982","2007_02_ATL_JAX",2007-09-16,"JAX","ATL",13,7,6,"2007"
"1983","2007_02_BUF_PIT",2007-09-16,"PIT","BUF",26,3,23,"2007"
"1984","2007_02_CIN_CLE",2007-09-16,"CLE","CIN",51,45,6,"2007"
"1985","2007_02_DAL_MIA",2007-09-16,"MIA","DAL",20,37,-17,"2007"
"1986","2007_02_GB_NYG",2007-09-16,"NYG","GB",13,35,-22,"2007"
"1987","2007_02_HOU_CAR",2007-09-16,"CAR","HOU",21,34,-13,"2007"
"1988","2007_02_IND_TEN",2007-09-16,"TEN","IND",20,22,-2,"2007"
"1989","2007_02_KC_CHI",2007-09-16,"CHI","KC",20,10,10,"2007"
"1990","2007_02_MIN_DET",2007-09-16,"DET","MIN",20,17,3,"2007"
"1991","2007_02_NO_TB",2007-09-16,"TB","NO",31,14,17,"2007"
"1992","2007_02_NYJ_BAL",2007-09-16,"BAL","NYJ",20,13,7,"2007"
"1993","2007_02_OAK_DEN",2007-09-16,"DEN","LV",23,20,3,"2007"
"1994","2007_02_SD_NE",2007-09-16,"NE","LAC",38,14,24,"2007"
"1995","2007_02_SEA_ARI",2007-09-16,"ARI","SEA",23,20,3,"2007"
"1996","2007_02_SF_STL",2007-09-16,"LA","SF",16,17,-1,"2007"
"1997","2007_02_WAS_PHI",2007-09-17,"PHI","WAS",12,20,-8,"2007"
"1998","2007_03_ARI_BAL",2007-09-23,"BAL","ARI",26,23,3,"2007"
"1999","2007_03_BUF_NE",2007-09-23,"NE","BUF",38,7,31,"2007"
"2000","2007_03_CAR_ATL",2007-09-23,"ATL","CAR",20,27,-7,"2007"
"2001","2007_03_CIN_SEA",2007-09-23,"SEA","CIN",24,21,3,"2007"
"2002","2007_03_CLE_OAK",2007-09-23,"LV","CLE",26,24,2,"2007"
"2003","2007_03_DAL_CHI",2007-09-23,"CHI","DAL",10,34,-24,"2007"
"2004","2007_03_DET_PHI",2007-09-23,"PHI","DET",56,21,35,"2007"
"2005","2007_03_IND_HOU",2007-09-23,"HOU","IND",24,30,-6,"2007"
"2006","2007_03_JAX_DEN",2007-09-23,"DEN","JAX",14,23,-9,"2007"
"2007","2007_03_MIA_NYJ",2007-09-23,"NYJ","MIA",31,28,3,"2007"
"2008","2007_03_MIN_KC",2007-09-23,"KC","MIN",13,10,3,"2007"
"2009","2007_03_NYG_WAS",2007-09-23,"WAS","NYG",17,24,-7,"2007"
"2010","2007_03_SD_GB",2007-09-23,"GB","LAC",31,24,7,"2007"
"2011","2007_03_SF_PIT",2007-09-23,"PIT","SF",37,16,21,"2007"
"2012","2007_03_STL_TB",2007-09-23,"TB","LA",24,3,21,"2007"
"2013","2007_03_TEN_NO",2007-09-24,"NO","TEN",14,31,-17,"2007"
"2014","2007_04_BAL_CLE",2007-09-30,"CLE","BAL",27,13,14,"2007"
"2015","2007_04_CHI_DET",2007-09-30,"DET","CHI",37,27,10,"2007"
"2016","2007_04_DEN_IND",2007-09-30,"IND","DEN",38,20,18,"2007"
"2017","2007_04_GB_MIN",2007-09-30,"MIN","GB",16,23,-7,"2007"
"2018","2007_04_HOU_ATL",2007-09-30,"ATL","HOU",26,16,10,"2007"
"2019","2007_04_KC_SD",2007-09-30,"LAC","KC",16,30,-14,"2007"
"2020","2007_04_NE_CIN",2007-10-01,"CIN","NE",13,34,-21,"2007"
"2021","2007_04_NYJ_BUF",2007-09-30,"BUF","NYJ",17,14,3,"2007"
"2022","2007_04_OAK_MIA",2007-09-30,"MIA","LV",17,35,-18,"2007"
"2023","2007_04_PHI_NYG",2007-09-30,"NYG","PHI",16,3,13,"2007"
"2024","2007_04_PIT_ARI",2007-09-30,"ARI","PIT",21,14,7,"2007"
"2025","2007_04_SEA_SF",2007-09-30,"SF","SEA",3,23,-20,"2007"
"2026","2007_04_STL_DAL",2007-09-30,"DAL","LA",35,7,28,"2007"
"2027","2007_04_TB_CAR",2007-09-30,"CAR","TB",7,20,-13,"2007"
"2028","2007_05_ARI_STL",2007-10-07,"LA","ARI",31,34,-3,"2007"
"2029","2007_05_ATL_TEN",2007-10-07,"TEN","ATL",20,13,7,"2007"
"2030","2007_05_BAL_SF",2007-10-07,"SF","BAL",7,9,-2,"2007"
"2031","2007_05_CAR_NO",2007-10-07,"NO","CAR",13,16,-3,"2007"
"2032","2007_05_CHI_GB",2007-10-07,"GB","CHI",20,27,-7,"2007"
"2033","2007_05_CLE_NE",2007-10-07,"NE","CLE",34,17,17,"2007"
"2034","2007_05_DAL_BUF",2007-10-08,"BUF","DAL",24,25,-1,"2007"
"2035","2007_05_DET_WAS",2007-10-07,"WAS","DET",34,3,31,"2007"
"2036","2007_05_JAX_KC",2007-10-07,"KC","JAX",7,17,-10,"2007"
"2037","2007_05_MIA_HOU",2007-10-07,"HOU","MIA",22,19,3,"2007"
"2038","2007_05_NYJ_NYG",2007-10-07,"NYG","NYJ",35,24,11,"2007"
"2039","2007_05_SD_DEN",2007-10-07,"DEN","LAC",3,41,-38,"2007"
"2040","2007_05_SEA_PIT",2007-10-07,"PIT","SEA",21,0,21,"2007"
"2041","2007_05_TB_IND",2007-10-07,"IND","TB",33,14,19,"2007"
"2042","2007_06_CAR_ARI",2007-10-14,"ARI","CAR",10,25,-15,"2007"
"2043","2007_06_CIN_KC",2007-10-14,"KC","CIN",27,20,7,"2007"
"2044","2007_06_HOU_JAX",2007-10-14,"JAX","HOU",37,17,20,"2007"
"2045","2007_06_MIA_CLE",2007-10-14,"CLE","MIA",41,31,10,"2007"
"2046","2007_06_MIN_CHI",2007-10-14,"CHI","MIN",31,34,-3,"2007"
"2047","2007_06_NE_DAL",2007-10-14,"DAL","NE",27,48,-21,"2007"
"2048","2007_06_NO_SEA",2007-10-14,"SEA","NO",17,28,-11,"2007"
"2049","2007_06_NYG_ATL",2007-10-15,"ATL","NYG",10,31,-21,"2007"
"2050","2007_06_OAK_SD",2007-10-14,"LAC","LV",28,14,14,"2007"
"2051","2007_06_PHI_NYJ",2007-10-14,"NYJ","PHI",9,16,-7,"2007"
"2052","2007_06_STL_BAL",2007-10-14,"BAL","LA",22,3,19,"2007"
"2053","2007_06_TEN_TB",2007-10-14,"TB","TEN",13,10,3,"2007"
"2054","2007_06_WAS_GB",2007-10-14,"GB","WAS",17,14,3,"2007"
"2055","2007_07_ARI_WAS",2007-10-21,"WAS","ARI",21,19,2,"2007"
"2056","2007_07_ATL_NO",2007-10-21,"NO","ATL",22,16,6,"2007"
"2057","2007_07_BAL_BUF",2007-10-21,"BUF","BAL",19,14,5,"2007"
"2058","2007_07_CHI_PHI",2007-10-21,"PHI","CHI",16,19,-3,"2007"
"2059","2007_07_IND_JAX",2007-10-22,"JAX","IND",7,29,-22,"2007"
"2060","2007_07_KC_OAK",2007-10-21,"LV","KC",10,12,-2,"2007"
"2061","2007_07_MIN_DAL",2007-10-21,"DAL","MIN",24,14,10,"2007"
"2062","2007_07_NE_MIA",2007-10-21,"MIA","NE",28,49,-21,"2007"
"2063","2007_07_NYJ_CIN",2007-10-21,"CIN","NYJ",38,31,7,"2007"
"2064","2007_07_PIT_DEN",2007-10-21,"DEN","PIT",31,28,3,"2007"
"2065","2007_07_SF_NYG",2007-10-21,"NYG","SF",33,15,18,"2007"
"2066","2007_07_STL_SEA",2007-10-21,"SEA","LA",33,6,27,"2007"
"2067","2007_07_TB_DET",2007-10-21,"DET","TB",23,16,7,"2007"
"2068","2007_07_TEN_HOU",2007-10-21,"HOU","TEN",36,38,-2,"2007"
"2069","2007_08_BUF_NYJ",2007-10-28,"NYJ","BUF",3,13,-10,"2007"
"2070","2007_08_CLE_STL",2007-10-28,"LA","CLE",20,27,-7,"2007"
"2071","2007_08_DET_CHI",2007-10-28,"CHI","DET",7,16,-9,"2007"
"2072","2007_08_GB_DEN",2007-10-29,"DEN","GB",13,19,-6,"2007"
"2073","2007_08_HOU_SD",2007-10-28,"LAC","HOU",35,10,25,"2007"
"2074","2007_08_IND_CAR",2007-10-28,"CAR","IND",7,31,-24,"2007"
"2075","2007_08_JAX_TB",2007-10-28,"TB","JAX",23,24,-1,"2007"
"2076","2007_08_NO_SF",2007-10-28,"SF","NO",10,31,-21,"2007"
"2077","2007_08_NYG_MIA",2007-10-28,"MIA","NYG",10,13,-3,"2007"
"2078","2007_08_OAK_TEN",2007-10-28,"TEN","LV",13,9,4,"2007"
"2079","2007_08_PHI_MIN",2007-10-28,"MIN","PHI",16,23,-7,"2007"
"2080","2007_08_PIT_CIN",2007-10-28,"CIN","PIT",13,24,-11,"2007"
"2081","2007_08_WAS_NE",2007-10-28,"NE","WAS",52,7,45,"2007"
"2082","2007_09_ARI_TB",2007-11-04,"TB","ARI",17,10,7,"2007"
"2083","2007_09_BAL_PIT",2007-11-05,"PIT","BAL",38,7,31,"2007"
"2084","2007_09_CAR_TEN",2007-11-04,"TEN","CAR",20,7,13,"2007"
"2085","2007_09_CIN_BUF",2007-11-04,"BUF","CIN",33,21,12,"2007"
"2086","2007_09_DAL_PHI",2007-11-04,"PHI","DAL",17,38,-21,"2007"
"2087","2007_09_DEN_DET",2007-11-04,"DET","DEN",44,7,37,"2007"
"2088","2007_09_GB_KC",2007-11-04,"KC","GB",22,33,-11,"2007"
"2089","2007_09_HOU_OAK",2007-11-04,"LV","HOU",17,24,-7,"2007"
"2090","2007_09_JAX_NO",2007-11-04,"NO","JAX",41,24,17,"2007"
"2091","2007_09_NE_IND",2007-11-04,"IND","NE",20,24,-4,"2007"
"2092","2007_09_SD_MIN",2007-11-04,"MIN","LAC",35,17,18,"2007"
"2093","2007_09_SEA_CLE",2007-11-04,"CLE","SEA",33,30,3,"2007"
"2094","2007_09_SF_ATL",2007-11-04,"ATL","SF",20,16,4,"2007"
"2095","2007_09_WAS_NYJ",2007-11-04,"NYJ","WAS",20,23,-3,"2007"
"2096","2007_10_ATL_CAR",2007-11-11,"CAR","ATL",13,20,-7,"2007"
"2097","2007_10_BUF_MIA",2007-11-11,"MIA","BUF",10,13,-3,"2007"
"2098","2007_10_CHI_OAK",2007-11-11,"LV","CHI",6,17,-11,"2007"
"2099","2007_10_CIN_BAL",2007-11-11,"BAL","CIN",7,21,-14,"2007"
"2100","2007_10_CLE_PIT",2007-11-11,"PIT","CLE",31,28,3,"2007"
"2101","2007_10_DAL_NYG",2007-11-11,"NYG","DAL",20,31,-11,"2007"
"2102","2007_10_DEN_KC",2007-11-11,"KC","DEN",11,27,-16,"2007"
"2103","2007_10_DET_ARI",2007-11-11,"ARI","DET",31,21,10,"2007"
"2104","2007_10_IND_SD",2007-11-11,"LAC","IND",23,21,2,"2007"
"2105","2007_10_JAX_TEN",2007-11-11,"TEN","JAX",13,28,-15,"2007"
"2106","2007_10_MIN_GB",2007-11-11,"GB","MIN",34,0,34,"2007"
"2107","2007_10_PHI_WAS",2007-11-11,"WAS","PHI",25,33,-8,"2007"
"2108","2007_10_SF_SEA",2007-11-12,"SEA","SF",24,0,24,"2007"
"2109","2007_10_STL_NO",2007-11-11,"NO","LA",29,37,-8,"2007"
"2110","2007_11_ARI_CIN",2007-11-18,"CIN","ARI",27,35,-8,"2007"
"2111","2007_11_CAR_GB",2007-11-18,"GB","CAR",31,17,14,"2007"
"2112","2007_11_CHI_SEA",2007-11-18,"SEA","CHI",30,23,7,"2007"
"2113","2007_11_CLE_BAL",2007-11-18,"BAL","CLE",30,33,-3,"2007"
"2114","2007_11_KC_IND",2007-11-18,"IND","KC",13,10,3,"2007"
"2115","2007_11_MIA_PHI",2007-11-18,"PHI","MIA",17,7,10,"2007"
"2116","2007_11_NE_BUF",2007-11-18,"BUF","NE",10,56,-46,"2007"
"2117","2007_11_NO_HOU",2007-11-18,"HOU","NO",23,10,13,"2007"
"2118","2007_11_NYG_DET",2007-11-18,"DET","NYG",10,16,-6,"2007"
"2119","2007_11_OAK_MIN",2007-11-18,"MIN","LV",29,22,7,"2007"
"2120","2007_11_PIT_NYJ",2007-11-18,"NYJ","PIT",19,16,3,"2007"
"2121","2007_11_SD_JAX",2007-11-18,"JAX","LAC",24,17,7,"2007"
"2122","2007_11_STL_SF",2007-11-18,"SF","LA",9,13,-4,"2007"
"2123","2007_11_TB_ATL",2007-11-18,"ATL","TB",7,31,-24,"2007"
"2124","2007_11_TEN_DEN",2007-11-19,"DEN","TEN",34,20,14,"2007"
"2125","2007_11_WAS_DAL",2007-11-18,"DAL","WAS",28,23,5,"2007"
"2126","2007_12_BAL_SD",2007-11-25,"LAC","BAL",32,14,18,"2007"
"2127","2007_12_BUF_JAX",2007-11-25,"JAX","BUF",36,14,22,"2007"
"2128","2007_12_DEN_CHI",2007-11-25,"CHI","DEN",37,34,3,"2007"
"2129","2007_12_GB_DET",2007-11-22,"DET","GB",26,37,-11,"2007"
"2130","2007_12_HOU_CLE",2007-11-25,"CLE","HOU",27,17,10,"2007"
"2131","2007_12_IND_ATL",2007-11-22,"ATL","IND",13,31,-18,"2007"
"2132","2007_12_MIA_PIT",2007-11-26,"PIT","MIA",3,0,3,"2007"
"2133","2007_12_MIN_NYG",2007-11-25,"NYG","MIN",17,41,-24,"2007"
"2134","2007_12_NO_CAR",2007-11-25,"CAR","NO",6,31,-25,"2007"
"2135","2007_12_NYJ_DAL",2007-11-22,"DAL","NYJ",34,3,31,"2007"
"2136","2007_12_OAK_KC",2007-11-25,"KC","LV",17,20,-3,"2007"
"2137","2007_12_PHI_NE",2007-11-25,"NE","PHI",31,28,3,"2007"
"2138","2007_12_SEA_STL",2007-11-25,"LA","SEA",19,24,-5,"2007"
"2139","2007_12_SF_ARI",2007-11-25,"ARI","SF",31,37,-6,"2007"
"2140","2007_12_TEN_CIN",2007-11-25,"CIN","TEN",35,6,29,"2007"
"2141","2007_12_WAS_TB",2007-11-25,"TB","WAS",19,13,6,"2007"
"2142","2007_13_ATL_STL",2007-12-02,"LA","ATL",28,16,12,"2007"
"2143","2007_13_BUF_WAS",2007-12-02,"WAS","BUF",16,17,-1,"2007"
"2144","2007_13_CIN_PIT",2007-12-02,"PIT","CIN",24,10,14,"2007"
"2145","2007_13_CLE_ARI",2007-12-02,"ARI","CLE",27,21,6,"2007"
"2146","2007_13_DEN_OAK",2007-12-02,"LV","DEN",34,20,14,"2007"
"2147","2007_13_DET_MIN",2007-12-02,"MIN","DET",42,10,32,"2007"
